Product_ID,Category,Sub_Category,Brand,Product_Name,Supplier_ID,Status,Hazard_Class,Publisher
PRUS05909,Appliances,Washing Machines,Whirlpool,Whirlpool Model 858,SUS03633,Active,Restricted,CRM
PRUS05910,Appliances,Washing Machines,Maytag,Maytag Model 880,SUS03096,Active,Restricted,Web
PRUS05911,Electronics,Smartphones,Apple,Apple Model 709,SUS02632,Active,Restricted,Web
PRUS05912,Appliances,Refrigerators,LG,LG Model 973,SUS04736,Active,Restricted,ERP
PRUS05913,Electronics,Laptops,HP,HP Model 946,SUS09398,Active,Restricted,CRM
PRUS05914,Electronics,Laptops,Lenovo,Lenovo Model 381,SUS06154,Active,Restricted,ERP
PRUS05915,Appliances,Washing Machines,Maytag,Maytag Model 745,SUS03061,Active,Restricted,CRM
PRUS05916,Appliances,Refrigerators,Whirlpool,Whirlpool Model 576,SUS03133,Active,Restricted,Web
PRUS05917,Electronics,Smartphones,Google,Google Model 120,SUS01306,Active,Restricted,Web
PRUS05918,Electronics,Laptops,Lenovo,Lenovo Model 832,SUS01380,Active,Restricted,Web
PRUS05919,Appliances,Refrigerators,Whirlpool,Whirlpool Model 853,SUS04585,Active,Restricted,Web
PRUS05920,Electronics,Smartphones,Google,Google Model 984,SUS00334,Active,Restricted,ERP
PRUS05921,Electronics,Laptops,HP,HP Model 867,SUS02105,Active,Restricted,ERP
PRUS05922,Electronics,Laptops,HP,HP Model 275,SUS01011,Active,Restricted,CRM
PRUS05923,Electronics,Smartphones,Samsung,Samsung Model 511,SUS04131,Active,Restricted,ERP
PRUS05924,Electronics,Laptops,Lenovo,Lenovo Model 617,SUS00087,Active,Restricted,ERP
PRUS05925,Appliances,Refrigerators,Whirlpool,Whirlpool Model 444,SUS09849,Active,Restricted,CRM
PRUS05926,Appliances,Washing Machines,LG,LG Model 593,SUS08488,Active,Restricted,Web
PRUS05927,Appliances,Refrigerators,Whirlpool,Whirlpool Model 276,SUS03655,Active,Restricted,CRM
PRUS05928,Appliances,Refrigerators,LG,LG Model 808,SUS08662,Active,Restricted,CRM
PRUS05929,Appliances,Refrigerators,Whirlpool,Whirlpool Model 514,SUS00477,Active,Restricted,ERP
PRUS05930,Appliances,Refrigerators,LG,LG Model 275,SUS09663,Active,Restricted,CRM
PRUS05931,Electronics,Smartphones,Samsung,Samsung Model 824,SUS08524,Active,Restricted,Web
PRUS05932,Electronics,Smartphones,Apple,Apple Model 591,SUS07232,Active,Restricted,ERP
PRUS05933,Appliances,Washing Machines,Maytag,Maytag Model 390,SUS08634,Active,Restricted,ERP
PRUS05934,Appliances,Refrigerators,LG,LG Model 611,SUS06395,Active,Lithium-Ion,Web
PRUS05935,Appliances,Refrigerators,Whirlpool,Whirlpool Model 260,SUS01862,Active,Lithium-Ion,Web
PRUS05936,Appliances,Refrigerators,Whirlpool,Whirlpool Model 722,SUS05418,Active,Lithium-Ion,Web
PRUS05937,Electronics,Laptops,Dell,Dell Model 401,SUS09220,Active,Lithium-Ion,CRM
PRUS05938,Electronics,Laptops,Lenovo,Lenovo Model 475,SUS01597,Active,Lithium-Ion,Web
PRUS05939,Electronics,Laptops,HP,HP Model 321,SUS00920,Active,Lithium-Ion,Web
PRUS05940,Appliances,Refrigerators,Whirlpool,Whirlpool Model 417,SUS02864,Active,Lithium-Ion,Web
PRUS05941,Electronics,Laptops,Lenovo,Lenovo Model 465,SUS02200,Active,Lithium-Ion,CRM
PRUS05942,Electronics,Laptops,Lenovo,Lenovo Model 218,SUS04389,Active,Lithium-Ion,CRM
PRUS05943,Appliances,Washing Machines,Maytag,Maytag Model 506,SUS08010,Active,Lithium-Ion,ERP
PRUS05944,Electronics,Smartphones,Apple,Apple Model 793,SUS06625,Active,Lithium-Ion,ERP
PRUS05945,Electronics,Laptops,Dell,Dell Model 421,SUS01143,Active,Lithium-Ion,Web
PRUS05946,Appliances,Washing Machines,Maytag,Maytag Model 702,SUS08747,Active,Lithium-Ion,Web
PRUS05947,Electronics,Laptops,HP,HP Model 857,SUS08700,Active,Lithium-Ion,CRM
PRUS05948,Electronics,Smartphones,Apple,Apple Model 253,SUS08008,Active,Lithium-Ion,CRM
PRUS05949,Appliances,Washing Machines,LG,LG Model 662,SUS07893,Active,Lithium-Ion,Web
PRUS05950,Electronics,Smartphones,Google,Google Model 624,SUS09629,Active,Lithium-Ion,CRM
PRUS05951,Appliances,Refrigerators,Whirlpool,Whirlpool Model 553,SUS06680,Active,Lithium-Ion,CRM
PRUS05952,Appliances,Refrigerators,Whirlpool,Whirlpool Model 474,SUS09048,Active,Lithium-Ion,Web
PRUS05953,Appliances,Washing Machines,Maytag,Maytag Model 304,SUS04454,Active,Lithium-Ion,Web
PRUS05954,Electronics,Laptops,Dell,Dell Model 792,SUS05978,Active,Lithium-Ion,CRM
PRUS05955,Appliances,Refrigerators,Whirlpool,Whirlpool Model 821,SUS09756,Active,Lithium-Ion,CRM
PRUS05956,Appliances,Refrigerators,GE,GE Model 530,SUS00472,Active,Lithium-Ion,ERP
PRUS05957,Electronics,Smartphones,Samsung,Samsung Model 679,SUS02615,Active,Lithium-Ion,Web
PRUS05958,Electronics,Smartphones,Samsung,Samsung Model 206,SUS09031,Active,Lithium-Ion,ERP
PRUS05959,Appliances,Washing Machines,Whirlpool,Whirlpool Model 718,SUS08280,Active,Lithium-Ion,Web
PRUS05960,Electronics,Smartphones,Apple,Apple Model 241,SUS09007,Active,Lithium-Ion,ERP
PRUS05961,Electronics,Smartphones,Apple,Apple Model 288,SUS03547,Active,Lithium-Ion,ERP
PRUS05962,Appliances,Washing Machines,Maytag,Maytag Model 272,SUS09546,Active,Lithium-Ion,ERP
PRUS05963,Appliances,Washing Machines,Whirlpool,Whirlpool Model 676,SUS04393,Active,Lithium-Ion,CRM
PRUS05964,Electronics,Laptops,HP,HP Model 449,SUS09330,Active,Lithium-Ion,Web
PRUS05965,Appliances,Refrigerators,Whirlpool,Whirlpool Model 213,SUS00446,Active,Lithium-Ion,ERP
PRUS05966,Electronics,Smartphones,Google,Google Model 314,SUS05019,Active,Lithium-Ion,ERP
PRUS05967,Electronics,Laptops,Lenovo,Lenovo Model 923,SUS02164,Active,Lithium-Ion,CRM
PRUS05968,Electronics,Smartphones,Samsung,Samsung Model 902,SUS06281,Active,Lithium-Ion,ERP
PRUS05969,Appliances,Refrigerators,Whirlpool,Whirlpool Model 605,SUS07168,Active,Lithium-Ion,Web
PRUS05970,Electronics,Smartphones,Samsung,Samsung Model 322,SUS08855,Active,Lithium-Ion,ERP
PRUS05971,Appliances,Refrigerators,GE,GE Model 771,SUS06771,Active,Lithium-Ion,CRM
PRUS05972,Appliances,Washing Machines,Maytag,Maytag Model 320,SUS07283,Active,Lithium-Ion,Web
PRUS05973,Electronics,Laptops,HP,HP Model 493,SUS08437,Active,Lithium-Ion,ERP
PRUS05974,Appliances,Refrigerators,LG,LG Model 395,SUS04977,Active,Lithium-Ion,Web
PRUS05975,Electronics,Smartphones,Samsung,Samsung Model 269,SUS07359,Active,Lithium-Ion,CRM
PRUS05976,Electronics,Smartphones,Samsung,Samsung Model 929,SUS01177,Active,Lithium-Ion,ERP
PRUS05977,Appliances,Refrigerators,Whirlpool,Whirlpool Model 209,SUS03977,Active,Lithium-Ion,Web
PRUS05978,Electronics,Smartphones,Google,Google Model 525,SUS03974,Active,Lithium-Ion,CRM
PRUS05979,Electronics,Smartphones,Google,Google Model 385,SUS00224,Active,Lithium-Ion,CRM
PRUS05980,Appliances,Washing Machines,Maytag,Maytag Model 397,SUS04402,Active,Lithium-Ion,Web
PRUS05981,Electronics,Smartphones,Google,Google Model 214,SUS05159,Active,Lithium-Ion,ERP
PRUS05982,Appliances,Refrigerators,GE,GE Model 220,SUS03185,Active,Lithium-Ion,CRM
PRUS05983,Appliances,Refrigerators,GE,GE Model 419,SUS07142,Active,Lithium-Ion,CRM
PRUS05984,Electronics,Smartphones,Google,Google Model 661,SUS09500,Active,Lithium-Ion,CRM
PRUS05985,Appliances,Refrigerators,Whirlpool,Whirlpool Model 220,SUS01931,Active,Lithium-Ion,ERP
PRUS05986,Appliances,Washing Machines,Whirlpool,Whirlpool Model 408,SUS00288,Active,Lithium-Ion,Web
PRUS05987,Appliances,Refrigerators,Whirlpool,Whirlpool Model 262,SUS00722,Active,Lithium-Ion,CRM
PRUS05988,Electronics,Laptops,Lenovo,Lenovo Model 686,SUS09076,Active,Lithium-Ion,Web
PRUS05989,Electronics,Laptops,HP,HP Model 793,SUS00524,Active,Lithium-Ion,ERP
PRUS05990,Appliances,Washing Machines,LG,LG Model 270,SUS07779,Active,Lithium-Ion,CRM
PRUS05991,Electronics,Smartphones,Apple,Apple Model 685,SUS06707,Active,Lithium-Ion,ERP
PRUS05992,Appliances,Washing Machines,Maytag,Maytag Model 156,SUS02531,Active,Lithium-Ion,CRM
PRUS05993,Appliances,Washing Machines,Whirlpool,Whirlpool Model 301,SUS09224,Active,Lithium-Ion,Web
PRUS05994,Appliances,Washing Machines,Whirlpool,Whirlpool Model 524,SUS09016,Active,Lithium-Ion,ERP
PRUS05995,Appliances,Refrigerators,GE,GE Model 470,SUS09478,Active,Lithium-Ion,Web
PRUS05996,Electronics,Smartphones,Apple,Apple Model 216,SUS04851,Active,Lithium-Ion,ERP
PRUS05997,Electronics,Smartphones,Google,Google Model 444,SUS02752,Active,Lithium-Ion,ERP
PRUS05998,Electronics,Laptops,Dell,Dell Model 822,SUS06734,Active,Lithium-Ion,ERP
PRUS05999,Electronics,Smartphones,Google,Google Model 543,SUS07661,Active,Lithium-Ion,CRM
PRUS06000,Electronics,Smartphones,Apple,Apple Model 986,SUS00863,Active,Lithium-Ion,ERP
PRUS06001,Appliances,Washing Machines,LG,LG Model 391,SUS03654,Active,Lithium-Ion,CRM
PRUS06002,Appliances,Washing Machines,Whirlpool,Whirlpool Model 983,SUS09019,Active,Lithium-Ion,Web
PRUS06003,Appliances,Refrigerators,LG,LG Model 171,SUS05564,Active,Lithium-Ion,CRM
PRUS06004,Appliances,Washing Machines,Maytag,Maytag Model 884,SUS01766,Active,Lithium-Ion,Web
PRUS06005,Electronics,Smartphones,Apple,Apple Model 757,SUS05805,Active,Lithium-Ion,Web
PRUS06006,Appliances,Washing Machines,Whirlpool,Whirlpool Model 325,SUS00583,Active,Lithium-Ion,Web
PRUS06007,Electronics,Smartphones,Apple,Apple Model 931,SUS01077,Active,Lithium-Ion,Web
PRUS06008,Electronics,Laptops,Dell,Dell Model 567,SUS07695,Active,Lithium-Ion,CRM
PRUS06009,Appliances,Refrigerators,GE,GE Model 949,SUS09853,Active,Lithium-Ion,ERP
PRUS06010,Electronics,Smartphones,Google,Google Model 909,SUS00922,Active,Lithium-Ion,CRM
PRUS06011,Appliances,Washing Machines,LG,LG Model 545,SUS06806,Active,Lithium-Ion,Web
PRUS06012,Electronics,Smartphones,Google,Google Model 953,SUS09974,Active,Lithium-Ion,CRM
PRUS06013,Electronics,Smartphones,Google,Google Model 485,SUS00468,Active,Lithium-Ion,Web
PRUS06014,Electronics,Smartphones,Samsung,Samsung Model 200,SUS02923,Active,Lithium-Ion,CRM
PRUS06015,Electronics,Smartphones,Google,Google Model 248,SUS04690,Active,Lithium-Ion,ERP
PRUS06016,Appliances,Washing Machines,LG,LG Model 415,SUS04408,Active,Lithium-Ion,Web
PRUS06017,Appliances,Washing Machines,Whirlpool,Whirlpool Model 953,SUS00224,Active,Lithium-Ion,CRM
PRUS06018,Appliances,Washing Machines,LG,LG Model 656,SUS06466,Active,Lithium-Ion,Web
PRUS06019,Appliances,Refrigerators,LG,LG Model 953,SUS03068,Active,Lithium-Ion,CRM
PRUS06020,Electronics,Smartphones,Apple,Apple Model 761,SUS01352,Active,Lithium-Ion,CRM
PRUS06021,Appliances,Washing Machines,LG,LG Model 470,SUS06350,Active,Lithium-Ion,ERP
PRUS06022,Electronics,Smartphones,Samsung,Samsung Model 291,SUS09126,Active,Lithium-Ion,ERP
PRUS06023,Electronics,Smartphones,Apple,Apple Model 610,SUS05887,Active,Lithium-Ion,Web
PRUS06024,Appliances,Washing Machines,Whirlpool,Whirlpool Model 591,SUS05872,Active,Lithium-Ion,ERP
PRUS06025,Appliances,Washing Machines,Whirlpool,Whirlpool Model 960,SUS00951,Active,Lithium-Ion,Web
PRUS06026,Appliances,Washing Machines,Maytag,Maytag Model 910,SUS03607,Active,Lithium-Ion,ERP
PRUS06027,Electronics,Laptops,HP,HP Model 219,SUS09706,Active,Lithium-Ion,Web
PRUS06028,Appliances,Washing Machines,Maytag,Maytag Model 554,SUS09281,Active,Lithium-Ion,CRM
PRUS06029,Electronics,Smartphones,Google,Google Model 405,SUS03106,Active,Lithium-Ion,Web
PRUS06030,Appliances,Refrigerators,GE,GE Model 525,SUS07109,Active,Lithium-Ion,ERP
PRUS06031,Electronics,Smartphones,Apple,Apple Model 453,SUS03381,Active,Lithium-Ion,CRM
PRUS06032,Appliances,Refrigerators,LG,LG Model 833,SUS03763,Active,Lithium-Ion,ERP
PRUS06033,Electronics,Laptops,Dell,Dell Model 487,SUS08270,Active,Lithium-Ion,ERP
PRUS06034,Appliances,Washing Machines,Maytag,Maytag Model 828,SUS07327,Active,Lithium-Ion,Web
PRUS06035,Electronics,Smartphones,Samsung,Samsung Model 347,SUS03732,Active,Lithium-Ion,Web
PRUS06036,Appliances,Refrigerators,LG,LG Model 903,SUS03456,Active,Lithium-Ion,Web
PRUS06037,Electronics,Laptops,HP,HP Model 143,SUS08832,Active,Lithium-Ion,ERP
PRUS06038,Appliances,Washing Machines,Maytag,Maytag Model 144,SUS08712,Active,Lithium-Ion,CRM
PRUS06039,Appliances,Refrigerators,Whirlpool,Whirlpool Model 396,SUS08345,Active,Non-Hazardous,CRM
PRUS06040,Electronics,Laptops,HP,HP Model 907,SUS03154,Active,Non-Hazardous,Web
PRUS06041,Appliances,Refrigerators,LG,LG Model 473,SUS09133,Active,Non-Hazardous,Web
PRUS06042,Electronics,Laptops,HP,HP Model 490,SUS00294,Active,Non-Hazardous,CRM
PRUS06043,Appliances,Refrigerators,GE,GE Model 365,SUS02902,Active,Non-Hazardous,ERP
PRUS06044,Appliances,Refrigerators,LG,LG Model 496,SUS09129,Active,Non-Hazardous,Web
PRUS06045,Appliances,Refrigerators,LG,LG Model 468,SUS04925,Active,Non-Hazardous,CRM
PRUS06046,Electronics,Smartphones,Google,Google Model 970,SUS09749,Active,Non-Hazardous,CRM
PRUS06047,Appliances,Washing Machines,Whirlpool,Whirlpool Model 981,SUS08871,Active,Non-Hazardous,CRM
PRUS06048,Electronics,Smartphones,Samsung,Samsung Model 478,SUS00552,Active,Non-Hazardous,Web
PRUS06049,Electronics,Smartphones,Google,Google Model 315,SUS04255,Active,Non-Hazardous,ERP
PRUS06050,Electronics,Laptops,Lenovo,Lenovo Model 203,SUS06456,Active,Non-Hazardous,CRM
PRUS06051,Appliances,Washing Machines,Maytag,Maytag Model 747,SUS08416,Active,Non-Hazardous,CRM
PRUS06052,Electronics,Smartphones,Samsung,Samsung Model 702,SUS06272,Active,Non-Hazardous,ERP
PRUS06053,Electronics,Laptops,HP,HP Model 251,SUS01153,Active,Non-Hazardous,Web
PRUS06054,Appliances,Refrigerators,Whirlpool,Whirlpool Model 148,SUS00490,Active,Non-Hazardous,ERP
PRUS06055,Appliances,Refrigerators,GE,GE Model 398,SUS05271,Active,Non-Hazardous,CRM
PRUS06056,Electronics,Laptops,Lenovo,Lenovo Model 966,SUS03833,Active,Non-Hazardous,ERP
PRUS06057,Electronics,Smartphones,Apple,Apple Model 475,SUS05558,Active,Non-Hazardous,CRM
PRUS06058,Appliances,Refrigerators,Whirlpool,Whirlpool Model 447,SUS06649,Active,Non-Hazardous,ERP
PRUS06059,Appliances,Washing Machines,LG,LG Model 245,SUS00775,Active,Non-Hazardous,ERP
PRUS06060,Appliances,Washing Machines,Maytag,Maytag Model 857,SUS06460,Active,Non-Hazardous,CRM
PRUS06061,Electronics,Laptops,Dell,Dell Model 952,SUS06677,Active,Non-Hazardous,CRM
PRUS06062,Electronics,Laptops,HP,HP Model 811,SUS04822,Active,Non-Hazardous,Web
PRUS06063,Electronics,Laptops,Dell,Dell Model 814,SUS02431,Active,Non-Hazardous,ERP
PRUS06064,Appliances,Refrigerators,GE,GE Model 591,SUS04534,Active,Non-Hazardous,CRM
PRUS06065,Electronics,Laptops,Dell,Dell Model 338,SUS02464,Active,Non-Hazardous,ERP
PRUS06066,Appliances,Washing Machines,LG,LG Model 976,SUS07059,Active,Non-Hazardous,Web
PRUS06067,Appliances,Refrigerators,GE,GE Model 552,SUS08744,Active,Non-Hazardous,CRM
PRUS06068,Electronics,Laptops,Lenovo,Lenovo Model 172,SUS04468,Active,Non-Hazardous,Web
PRUS06069,Appliances,Refrigerators,Whirlpool,Whirlpool Model 418,SUS02110,Active,Non-Hazardous,CRM
PRUS06070,Appliances,Washing Machines,Whirlpool,Whirlpool Model 181,SUS01846,Active,Non-Hazardous,CRM
PRUS06071,Appliances,Washing Machines,LG,LG Model 728,SUS06985,Active,Non-Hazardous,Web
PRUS06072,Electronics,Smartphones,Apple,Apple Model 359,SUS05590,Active,Non-Hazardous,ERP
PRUS06073,Appliances,Washing Machines,Maytag,Maytag Model 740,SUS00417,Active,Non-Hazardous,Web
PRUS06074,Electronics,Smartphones,Samsung,Samsung Model 950,SUS04609,Active,Non-Hazardous,Web
PRUS06075,Appliances,Refrigerators,GE,GE Model 426,SUS01176,Active,Non-Hazardous,Web
PRUS06076,Electronics,Smartphones,Samsung,Samsung Model 209,SUS01390,Active,Non-Hazardous,ERP
PRUS06077,Electronics,Smartphones,Samsung,Samsung Model 533,SUS07306,Active,Non-Hazardous,ERP
PRUS06078,Electronics,Smartphones,Samsung,Samsung Model 256,SUS08688,Active,Non-Hazardous,CRM
PRUS06079,Electronics,Smartphones,Google,Google Model 881,SUS07997,Active,Non-Hazardous,CRM
PRUS06080,Appliances,Washing Machines,LG,LG Model 818,SUS09151,Active,Non-Hazardous,ERP
PRUS06081,Appliances,Refrigerators,Whirlpool,Whirlpool Model 569,SUS01908,Active,Non-Hazardous,Web
PRUS06082,Electronics,Smartphones,Google,Google Model 435,SUS05291,Active,Non-Hazardous,CRM
PRUS06083,Appliances,Washing Machines,Maytag,Maytag Model 527,SUS03289,Active,Non-Hazardous,CRM
PRUS06084,Appliances,Washing Machines,Whirlpool,Whirlpool Model 918,SUS00891,Active,Non-Hazardous,ERP
PRUS06085,Electronics,Laptops,Lenovo,Lenovo Model 827,SUS08168,Active,Non-Hazardous,ERP
PRUS06086,Appliances,Refrigerators,Whirlpool,Whirlpool Model 331,SUS04942,Active,Non-Hazardous,Web
PRUS06087,Appliances,Refrigerators,Whirlpool,Whirlpool Model 352,SUS04924,Active,Non-Hazardous,ERP
PRUS06088,Appliances,Washing Machines,LG,LG Model 180,SUS00423,Active,Non-Hazardous,Web
PRUS06089,Appliances,Washing Machines,Maytag,Maytag Model 833,SUS03572,Active,Non-Hazardous,Web
PRUS06090,Electronics,Laptops,Dell,Dell Model 293,SUS00899,Active,Non-Hazardous,Web
PRUS06091,Appliances,Washing Machines,Whirlpool,Whirlpool Model 554,SUS04761,Active,Non-Hazardous,ERP
PRUS06092,Electronics,Laptops,HP,HP Model 389,SUS06883,Active,Non-Hazardous,CRM
PRUS06093,Electronics,Laptops,Lenovo,Lenovo Model 153,SUS01983,Active,Non-Hazardous,Web
PRUS06094,Electronics,Laptops,Lenovo,Lenovo Model 736,SUS05057,Active,Non-Hazardous,ERP
PRUS06095,Electronics,Smartphones,Samsung,Samsung Model 243,SUS04137,Active,Non-Hazardous,CRM
PRUS06096,Appliances,Washing Machines,Whirlpool,Whirlpool Model 117,SUS00237,Active,Non-Hazardous,CRM
PRUS06097,Appliances,Refrigerators,LG,LG Model 780,SUS05025,Active,Non-Hazardous,CRM
PRUS06098,Appliances,Refrigerators,LG,LG Model 777,SUS09641,Active,Non-Hazardous,CRM
PRUS06099,Appliances,Refrigerators,Whirlpool,Whirlpool Model 278,SUS02839,Active,Non-Hazardous,ERP
PRUS06100,Electronics,Laptops,HP,HP Model 807,SUS06274,Active,Non-Hazardous,ERP
PRUS06101,Electronics,Smartphones,Apple,Apple Model 933,SUS07527,Active,Non-Hazardous,ERP
PRUS06102,Appliances,Washing Machines,Maytag,Maytag Model 318,SUS06042,Active,Non-Hazardous,CRM
PRUS06103,Appliances,Refrigerators,LG,LG Model 181,SUS01656,Active,Non-Hazardous,ERP
PRUS06104,Electronics,Laptops,Lenovo,Lenovo Model 957,SUS07033,Active,Non-Hazardous,CRM
PRUS06105,Appliances,Refrigerators,LG,LG Model 857,SUS00228,Active,Non-Hazardous,CRM
PRUS06106,Electronics,Smartphones,Samsung,Samsung Model 893,SUS08531,Active,Non-Hazardous,Web
PRUS06107,Electronics,Smartphones,Apple,Apple Model 171,SUS07597,Active,Non-Hazardous,Web
PRUS06108,Appliances,Washing Machines,Maytag,Maytag Model 326,SUS00166,Active,Non-Hazardous,CRM
PRUS06109,Appliances,Refrigerators,GE,GE Model 846,SUS02594,Active,Non-Hazardous,Web
PRUS06110,Appliances,Washing Machines,LG,LG Model 151,SUS00156,Active,Non-Hazardous,ERP
PRUS06111,Appliances,Refrigerators,Whirlpool,Whirlpool Model 393,SUS01229,Active,Non-Hazardous,CRM
PRUS06112,Electronics,Smartphones,Google,Google Model 221,SUS05320,Active,Non-Hazardous,Web
PRUS06113,Electronics,Laptops,Lenovo,Lenovo Model 268,SUS03375,Active,Non-Hazardous,Web
PRUS06114,Appliances,Refrigerators,Whirlpool,Whirlpool Model 781,SUS00419,Active,Non-Hazardous,CRM
PRUS06115,Electronics,Smartphones,Apple,Apple Model 620,SUS00401,Active,Non-Hazardous,CRM
PRUS06116,Appliances,Washing Machines,Maytag,Maytag Model 819,SUS00789,Active,Non-Hazardous,ERP
PRUS06117,Electronics,Laptops,Dell,Dell Model 144,SUS06385,Active,Non-Hazardous,CRM
PRUS06118,Appliances,Refrigerators,LG,LG Model 499,SUS04361,Active,Non-Hazardous,CRM
PRUS06119,Appliances,Washing Machines,Whirlpool,Whirlpool Model 842,SUS02393,Active,Non-Hazardous,ERP
PRUS06120,Appliances,Refrigerators,Whirlpool,Whirlpool Model 128,SUS03064,Active,Non-Hazardous,ERP
PRUS06121,Electronics,Smartphones,Apple,Apple Model 306,SUS06840,Active,Non-Hazardous,ERP
PRUS06122,Appliances,Refrigerators,LG,LG Model 912,SUS03885,Active,Non-Hazardous,CRM
PRUS06123,Appliances,Washing Machines,LG,LG Model 752,SUS08132,Active,Non-Hazardous,Web
PRUS06124,Electronics,Smartphones,Apple,Apple Model 767,SUS04156,Active,Non-Hazardous,Web
PRUS06125,Appliances,Refrigerators,LG,LG Model 333,SUS05158,Active,Non-Hazardous,Web
PRUS06126,Appliances,Washing Machines,Whirlpool,Whirlpool Model 851,SUS02436,Active,Non-Hazardous,ERP
PRUS06127,Appliances,Washing Machines,Maytag,Maytag Model 850,SUS03044,Active,Non-Hazardous,CRM
PRUS06128,Appliances,Washing Machines,Maytag,Maytag Model 935,SUS09843,Active,Non-Hazardous,Web
PRUS06129,Electronics,Laptops,HP,HP Model 623,SUS08470,Active,Non-Hazardous,CRM
PRUS06130,Appliances,Washing Machines,Maytag,Maytag Model 855,SUS09088,Active,Non-Hazardous,Web
PRUS06131,Electronics,Laptops,Lenovo,Lenovo Model 642,SUS06769,Active,Non-Hazardous,Web
PRUS06132,Electronics,Laptops,Dell,Dell Model 224,SUS00704,Active,Non-Hazardous,Web
PRUS06133,Appliances,Refrigerators,LG,LG Model 951,SUS03168,Active,Non-Hazardous,CRM
PRUS06134,Appliances,Washing Machines,Maytag,Maytag Model 353,SUS03316,Active,Non-Hazardous,ERP
PRUS06135,Electronics,Laptops,Dell,Dell Model 326,SUS06493,Active,Non-Hazardous,Web
PRUS06136,Appliances,Refrigerators,GE,GE Model 735,SUS07009,Active,Non-Hazardous,Web
PRUS06137,Appliances,Washing Machines,Maytag,Maytag Model 472,SUS00169,Active,Non-Hazardous,CRM
PRUS06138,Electronics,Laptops,Lenovo,Lenovo Model 353,SUS07286,Active,Non-Hazardous,Web
PRUS06139,Electronics,Laptops,Dell,Dell Model 920,SUS07812,Active,Non-Hazardous,Web
PRUS06140,Electronics,Smartphones,Google,Google Model 767,SUS09479,Active,Non-Hazardous,Web
PRUS06141,Appliances,Refrigerators,LG,LG Model 903,SUS07501,Active,Non-Hazardous,ERP
PRUS06142,Appliances,Refrigerators,GE,GE Model 513,SUS00702,Active,Non-Hazardous,ERP
PRUS06143,Appliances,Refrigerators,Whirlpool,Whirlpool Model 588,SUS04226,Active,Non-Hazardous,CRM
PRUS06144,Electronics,Laptops,Dell,Dell Model 857,SUS04227,Active,Non-Hazardous,ERP
