Inventory_ID,Product_ID,Warehouse_ID,Quantity
IUS4905,PRUS08717,WUS00009,409.0
IUS4906,PRUS01847,WUS00010,129.0
IUS4907,PRUS05988,WUS00011,153.0
IUS4908,PRUS05658,WUS00012,438.0
IUS4909,PRUS09751,WUS00013,382.0
IUS4910,PRUS08920,WUS00014,186.0
IUS4911,PRUS09649,WUS00015,345.0
IUS4912,PRUS06758,WUS00016,168.0
IUS4913,PRUS04279,WUS00001,80.0
IUS4914,PRUS05485,WUS00002,83.0
IUS4915,PRUS01122,WUS00003,106.0
IUS4916,PRUS03806,WUS00004,449.0
IUS4917,PRUS02937,WUS00005,150.0
IUS4918,PRUS03674,WUS00006,315.0
IUS4919,PRUS01606,WUS00007,478.0
IUS4920,PRUS00148,WUS00008,179.0
IUS4921,PRUS00344,WUS00009,25.0
IUS4922,PRUS08192,WUS00010,344.0
IUS4923,PRUS09684,WUS00011,39.0
IUS4924,PRUS00507,WUS00012,45.0
IUS4925,PRUS02296,WUS00013,423.0
IUS4926,PRUS07982,WUS00014,254.0
IUS4927,PRUS02491,WUS00015,211.0
IUS4928,PRUS03331,WUS00016,161.0
IUS4929,PRUS05158,WUS00001,360.0
IUS4930,PRUS02318,WUS00002,304.0
IUS4931,PRUS08852,WUS00003,253.0
IUS4932,PRUS01643,WUS00004,183.0
IUS4933,PRUS00335,WUS00005,290.0
IUS4934,PRUS05161,WUS00006,486.0
IUS4935,PRUS09023,WUS00007,177.0
IUS4936,PRUS09545,WUS00008,129.0
IUS4937,PRUS06904,WUS00009,95.0
IUS4938,PRUS05841,WUS00010,446.0
IUS4939,PRUS04314,WUS00011,369.0
IUS4940,PRUS04317,WUS00012,149.0
IUS4941,PRUS02729,WUS00013,36.0
IUS4942,PRUS04217,WUS00014,330.0
IUS4943,PRUS03915,WUS00015,281.0
IUS4944,PRUS02127,WUS00016,216.0
IUS4945,PRUS09968,WUS00001,166.0
IUS4946,PRUS06738,WUS00002,27.0
IUS4947,PRUS07429,WUS00003,163.0
IUS4948,PRUS05168,WUS00004,289.0
IUS4949,PRUS09693,WUS00005,23.0
IUS4950,PRUS06719,WUS00006,131.0
IUS4951,PRUS06933,WUS00007,154.0
IUS4952,PRUS08502,WUS00008,275.0
IUS4953,PRUS04998,WUS00009,366.0
IUS4954,PRUS05641,WUS00010,37.0
IUS4955,PRUS04944,WUS00011,361.0
IUS4956,PRUS01842,WUS00012,154.0
IUS4957,PRUS07369,WUS00013,278.0
IUS4958,PRUS02083,WUS00014,174.0
IUS4959,PRUS01477,WUS00015,385.0
IUS4960,PRUS04864,WUS00016,46.0
IUS4961,PRUS08679,WUS00001,12.0
IUS4962,PRUS01085,WUS00002,337.0
IUS4963,PRUS03470,WUS00003,480.0
IUS4964,PRUS08376,WUS00004,149.0
IUS4965,PRUS06099,WUS00005,217.0
IUS4966,PRUS07634,WUS00006,372.0
IUS4967,PRUS01967,WUS00007,396.0
IUS4968,PRUS00040,WUS00008,489.0
IUS4969,PRUS00195,WUS00009,377.0
IUS4970,PRUS05482,WUS00010,292.0
IUS4971,PRUS00766,WUS00011,399.0
IUS4972,PRUS06455,WUS00012,232.0
IUS4973,PRUS07545,WUS00013,378.0
IUS4974,PRUS05950,WUS00014,209.0
IUS4975,PRUS09877,WUS00015,225.0
IUS4976,PRUS02236,WUS00016,141.0
IUS4977,PRUS09666,WUS00001,347.0
IUS4978,PRUS02830,WUS00002,12.0
IUS4979,PRUS04997,WUS00003,40.0
IUS4980,PRUS02987,WUS00004,325.0
IUS4981,PRUS05767,WUS00005,246.0
IUS4982,PRUS02934,WUS00006,47.0
IUS4983,PRUS05436,WUS00007,321.0
IUS4984,PRUS07997,WUS00008,278.0
IUS4985,PRUS08815,WUS00009,458.0
IUS4986,PRUS05460,WUS00010,152.0
IUS4987,PRUS08904,WUS00011,43.0
IUS4988,PRUS09175,WUS00012,208.0
IUS4989,PRUS05222,WUS00013,205.0
IUS4990,PRUS03057,WUS00014,111.0
IUS4991,PRUS04129,WUS00015,201.0
IUS4992,PRUS08883,WUS00016,369.0
IUS4993,PRUS02413,WUS00001,84.0
IUS4994,PRUS05270,WUS00002,415.0
IUS4995,PRUS04930,WUS00003,208.0
IUS4996,PRUS09672,WUS00004,262.0
IUS4997,PRUS09728,WUS00005,295.0
IUS4998,PRUS01308,WUS00006,194.0
IUS4999,PRUS00245,WUS00007,245.0
IUS5000,PRUS05173,WUS00008,262.0
IUS5001,PRUS02248,WUS00009,465.0
IUS5002,PRUS05636,WUS00010,65.0
IUS5003,PRUS04872,WUS00011,238.0
IUS5004,PRUS04275,WUS00012,230.0
IUS5005,PRUS09162,WUS00013,500.0
IUS5006,PRUS07533,WUS00014,62.0
IUS5007,PRUS07020,WUS00015,55.0
IUS5008,PRUS03055,WUS00016,113.0
IUS5009,PRUS00206,WUS00001,324.0
IUS5010,PRUS07740,WUS00002,264.0
IUS5011,PRUS01585,WUS00003,273.0
IUS5012,PRUS04223,WUS00004,142.0
IUS5013,PRUS05269,WUS00005,130.0
IUS5014,PRUS04945,WUS00006,178.0
IUS5015,PRUS06043,WUS00007,304.0
IUS5016,PRUS08063,WUS00008,406.0
IUS5017,PRUS02818,WUS00009,288.0
IUS5018,PRUS01357,WUS00010,167.0
IUS5019,PRUS04676,WUS00011,81.0
IUS5020,PRUS08868,WUS00012,363.0
IUS5021,PRUS06712,WUS00013,15.0
IUS5022,PRUS09670,WUS00014,403.0
IUS5023,PRUS08533,WUS00015,482.0
IUS5024,PRUS00727,WUS00016,460.0
IUS5025,PRUS01275,WUS00001,105.0
IUS5026,PRUS01250,WUS00002,171.0
IUS5027,PRUS04242,WUS00003,41.0
IUS5028,PRUS03168,WUS00004,343.0
IUS5029,PRUS05032,WUS00005,405.0
IUS5030,PRUS01526,WUS00006,146.0
IUS5031,PRUS08332,WUS00007,50.0
IUS5032,PRUS01001,WUS00008,239.0
IUS5033,PRUS04352,WUS00009,406.0
IUS5034,PRUS07938,WUS00010,228.0
IUS5035,PRUS03297,WUS00011,165.0
IUS5036,PRUS03292,WUS00012,82.0
IUS5037,PRUS04734,WUS00013,389.0
IUS5038,PRUS06670,WUS00014,23.0
IUS5039,PRUS00083,WUS00015,455.0
IUS5040,PRUS06156,WUS00016,374.0
IUS5041,PRUS02515,WUS00001,36.0
IUS5042,PRUS03157,WUS00002,362.0
IUS5043,PRUS04911,WUS00003,9.0
IUS5044,PRUS09570,WUS00004,336.0
IUS5045,PRUS02914,WUS00005,25.0
IUS5046,PRUS09237,WUS00006,414.0
IUS5047,PRUS08332,WUS00007,76.0
IUS5048,PRUS01103,WUS00008,175.0
IUS5049,PRUS07525,WUS00009,35.0
IUS5050,PRUS04359,WUS00010,207.0
IUS5051,PRUS09997,WUS00011,408.0
IUS5052,PRUS07453,WUS00012,372.0
IUS5053,PRUS08761,WUS00013,169.0
IUS5054,PRUS04034,WUS00014,66.0
IUS5055,PRUS00473,WUS00015,179.0
IUS5056,PRUS08076,WUS00016,125.0
IUS5057,PRUS02979,WUS00001,171.0
IUS5058,PRUS03516,WUS00002,438.0
IUS5059,PRUS09398,WUS00003,414.0
IUS5060,PRUS01220,WUS00004,420.0
IUS5061,PRUS04127,WUS00005,86.0
IUS5062,PRUS04443,WUS00006,242.0
IUS5063,PRUS08694,WUS00007,290.0
IUS5064,PRUS07593,WUS00008,275.0
IUS5065,PRUS07653,WUS00009,7.0
IUS5066,PRUS04038,WUS00010,375.0
IUS5067,PRUS01502,WUS00011,454.0
IUS5068,PRUS07508,WUS00012,209.0
IUS5069,PRUS00224,WUS00013,96.0
IUS5070,PRUS03038,WUS00014,10.0
IUS5071,PRUS06022,WUS00015,1.0
IUS5072,PRUS04207,WUS00016,261.0
IUS5073,PRUS06697,WUS00001,155.0
IUS5074,PRUS07911,WUS00002,208.0
IUS5075,PRUS03449,WUS00003,351.0
IUS5076,PRUS07317,WUS00004,281.0
IUS5077,PRUS09117,WUS00005,28.0
IUS5078,PRUS02044,WUS00006,17.0
IUS5079,PRUS01158,WUS00007,268.0
IUS5080,PRUS09827,WUS00008,244.0
IUS5081,PRUS03973,WUS00009,278.0
IUS5082,PRUS00661,WUS00010,216.0
IUS5083,PRUS07436,WUS00011,159.0
IUS5084,PRUS04795,WUS00012,463.0
IUS5085,PRUS04346,WUS00013,257.0
IUS5086,PRUS09497,WUS00014,53.0
IUS5087,PRUS05692,WUS00015,15.0
IUS5088,PRUS05181,WUS00016,2.0
IUS5089,PRUS08715,WUS00001,184.0
IUS5090,PRUS05941,WUS00002,446.0
IUS5091,PRUS03721,WUS00003,1.0
IUS5092,PRUS06101,WUS00004,4.0
IUS5093,PRUS09811,WUS00005,306.0
IUS5094,PRUS09493,WUS00006,63.0
IUS5095,PRUS05386,WUS00007,183.0
IUS5096,PRUS01386,WUS00008,177.0
IUS5097,PRUS08843,WUS00009,409.0
IUS5098,PRUS01239,WUS00010,332.0
IUS5099,PRUS02489,WUS00011,263.0
IUS5100,PRUS00793,WUS00012,238.0
IUS5101,PRUS07022,WUS00013,468.0
IUS5102,PRUS07400,WUS00014,76.0
IUS5103,PRUS08522,WUS00015,415.0
IUS5104,PRUS08292,WUS00016,385.0
IUS5105,PRUS00599,WUS00001,482.0
IUS5106,PRUS07288,WUS00002,473.0
IUS5107,PRUS00610,WUS00003,446.0
IUS5108,PRUS05029,WUS00004,362.0
IUS5109,PRUS05877,WUS00005,93.0
IUS5110,PRUS06847,WUS00006,473.0
IUS5111,PRUS02939,WUS00007,457.0
IUS5112,PRUS09747,WUS00008,116.0
IUS5113,PRUS05670,WUS00009,105.0
IUS5114,PRUS04428,WUS00010,475.0
IUS5115,PRUS08047,WUS00011,8.0
IUS5116,PRUS01997,WUS00012,315.0
IUS5117,PRUS05744,WUS00013,300.0
IUS5118,PRUS05323,WUS00014,450.0
IUS5119,PRUS06918,WUS00015,21.0
IUS5120,PRUS00291,WUS00016,307.0
IUS5121,PRUS05097,WUS00001,292.0
IUS5122,PRUS04296,WUS00002,12.0
IUS5123,PRUS05773,WUS00003,496.0
IUS5124,PRUS05153,WUS00004,58.0
IUS5125,PRUS02761,WUS00005,496.0
IUS5126,PRUS03070,WUS00006,223.0
IUS5127,PRUS00951,WUS00007,228.0
IUS5128,PRUS03948,WUS00008,244.0
IUS5129,PRUS04783,WUS00009,363.0
IUS5130,PRUS05758,WUS00010,415.0
IUS5131,PRUS00150,WUS00011,263.0
IUS5132,PRUS07804,WUS00012,69.0
IUS5133,PRUS02440,WUS00013,489.0
IUS5134,PRUS05441,WUS00014,251.0
IUS5135,PRUS08981,WUS00015,285.0
IUS5136,PRUS06596,WUS00016,209.0
IUS5137,PRUS06106,WUS00001,259.0
IUS5138,PRUS00080,WUS00002,172.0
IUS5139,PRUS05595,WUS00003,393.0
IUS5140,PRUS01650,WUS00004,384.0
IUS5141,PRUS02823,WUS00005,267.0
IUS5142,PRUS09933,WUS00006,360.0
IUS5143,PRUS02738,WUS00007,227.0
IUS5144,PRUS04799,WUS00008,294.0
IUS5145,PRUS05024,WUS00009,383.0
IUS5146,PRUS08168,WUS00010,173.0
IUS5147,PRUS06460,WUS00011,215.0
IUS5148,PRUS04872,WUS00012,294.0
IUS5149,PRUS00041,WUS00013,184.0
IUS5150,PRUS01922,WUS00014,254.0
IUS5151,PRUS08579,WUS00015,348.0
IUS5152,PRUS08322,WUS00016,32.0
IUS5153,PRUS04124,WUS00001,364.0
IUS5154,PRUS07509,WUS00002,324.0
IUS5155,PRUS02342,WUS00003,304.0
IUS5156,PRUS01379,WUS00004,159.0
IUS5157,PRUS03251,WUS00005,118.0
IUS5158,PRUS00237,WUS00006,195.0
IUS5159,PRUS01237,WUS00007,141.0
IUS5160,PRUS01748,WUS00008,5.0
IUS5161,PRUS04936,WUS00009,464.0
IUS5162,PRUS06742,WUS00010,453.0
IUS5163,PRUS04231,WUS00011,184.0
IUS5164,PRUS05607,WUS00012,171.0
IUS5165,PRUS06103,WUS00013,173.0
IUS5166,PRUS03370,WUS00014,74.0
IUS5167,PRUS01740,WUS00015,153.0
IUS5168,PRUS09182,WUS00016,163.0
IUS5169,PRUS00228,WUS00001,237.0
IUS5170,PRUS01734,WUS00002,410.0
IUS5171,PRUS07547,WUS00003,377.0
IUS5172,PRUS08774,WUS00004,259.0
IUS5173,PRUS01303,WUS00005,278.0
IUS5174,PRUS09074,WUS00006,11.0
IUS5175,PRUS03456,WUS00007,326.0
IUS5176,PRUS06740,WUS00008,442.0
IUS5177,PRUS09365,WUS00009,99.0
IUS5178,PRUS02408,WUS00010,212.0
IUS5179,PRUS05078,WUS00011,68.0
IUS5180,PRUS06242,WUS00012,25.0
IUS5181,PRUS03678,WUS00013,253.0
IUS5182,PRUS07726,WUS00014,485.0
IUS5183,PRUS09131,WUS00015,149.0
IUS5184,PRUS09124,WUS00016,135.0
IUS5185,PRUS07860,WUS00001,22.0
IUS5186,PRUS09655,WUS00002,386.0
IUS5187,PRUS05919,WUS00003,302.0
IUS5188,PRUS09407,WUS00004,346.0
IUS5189,PRUS01592,WUS00005,136.0
IUS5190,PRUS01908,WUS00006,330.0
IUS5191,PRUS06356,WUS00007,119.0
IUS5192,PRUS01887,WUS00008,239.0
IUS5193,PRUS07027,WUS00009,425.0
IUS5194,PRUS05573,WUS00010,82.0
IUS5195,PRUS04426,WUS00011,334.0
IUS5196,PRUS02061,WUS00012,228.0
IUS5197,PRUS03250,WUS00013,149.0
IUS5198,PRUS04336,WUS00014,356.0
IUS5199,PRUS02952,WUS00015,102.0
IUS5200,PRUS05062,WUS00016,492.0
IUS5201,PRUS04983,WUS00001,321.0
IUS5202,PRUS03414,WUS00002,278.0
IUS5203,PRUS04023,WUS00003,38.0
IUS5204,PRUS09748,WUS00004,29.0
IUS5205,PRUS05093,WUS00005,93.0
IUS5206,PRUS07955,WUS00006,421.0
IUS5207,PRUS03707,WUS00007,430.0
IUS5208,PRUS05814,WUS00008,358.0
IUS5209,PRUS05135,WUS00009,313.0
IUS5210,PRUS02794,WUS00010,109.0
IUS5211,PRUS03884,WUS00011,160.0
IUS5212,PRUS07293,WUS00012,72.0
IUS5213,PRUS02882,WUS00013,225.0
IUS5214,PRUS06008,WUS00014,328.0
IUS5215,PRUS09271,WUS00015,226.0
IUS5216,PRUS04190,WUS00016,31.0
IUS5217,PRUS03553,WUS00001,337.0
IUS5218,PRUS09295,WUS00002,28.0
IUS5219,PRUS02589,WUS00003,108.0
IUS5220,PRUS00378,WUS00004,329.0
IUS5221,PRUS02193,WUS00005,191.0
IUS5222,PRUS09896,WUS00006,303.0
IUS5223,PRUS06350,WUS00007,238.0
IUS5224,PRUS00332,WUS00008,439.0
IUS5225,PRUS08642,WUS00009,35.0
IUS5226,PRUS03524,WUS00010,452.0
IUS5227,PRUS04553,WUS00011,466.0
IUS5228,PRUS07533,WUS00012,119.0
IUS5229,PRUS09432,WUS00013,222.0
IUS5230,PRUS07957,WUS00014,165.0
IUS5231,PRUS09961,WUS00015,382.0
IUS5232,PRUS06436,WUS00016,409.0
IUS5233,PRUS04705,WUS00001,269.0
IUS5234,PRUS09676,WUS00002,208.0
IUS5235,PRUS09447,WUS00003,373.0
IUS5236,PRUS01123,WUS00004,110.0
IUS5237,PRUS00176,WUS00005,223.0
IUS5238,PRUS08880,WUS00006,463.0
IUS5239,PRUS00481,WUS00007,34.0
IUS5240,PRUS08115,WUS00008,85.0
IUS5241,PRUS05759,WUS00009,84.0
IUS5242,PRUS08954,WUS00010,318.0
IUS5243,PRUS03962,WUS00011,93.0
IUS5244,PRUS06729,WUS00012,500.0
IUS5245,PRUS00826,WUS00013,98.0
IUS5246,PRUS00185,WUS00014,184.0
IUS5247,PRUS00479,WUS00015,438.0
IUS5248,PRUS06490,WUS00016,451.0
IUS5249,PRUS01469,WUS00001,350.0
IUS5250,PRUS05386,WUS00002,60.0
IUS5251,PRUS09753,WUS00003,478.0
IUS5252,PRUS05841,WUS00004,489.0
IUS5253,PRUS02950,WUS00005,390.0
IUS5254,PRUS07420,WUS00006,451.0
IUS5255,PRUS00821,WUS00007,275.0
IUS5256,PRUS05170,WUS00008,345.0
IUS5257,PRUS07323,WUS00009,285.0
IUS5258,PRUS03128,WUS00010,374.0
IUS5259,PRUS09815,WUS00011,206.0
IUS5260,PRUS00168,WUS00012,165.0
IUS5261,PRUS00587,WUS00013,237.0
IUS5262,PRUS04452,WUS00014,466.0
IUS5263,PRUS00512,WUS00015,276.0
IUS5264,PRUS02557,WUS00016,17.0
IUS5265,PRUS01122,WUS00001,253.0
IUS5266,PRUS06399,WUS00002,229.0
IUS5267,PRUS05891,WUS00003,383.0
IUS5268,PRUS04485,WUS00004,70.0
IUS5269,PRUS08737,WUS00005,378.0
IUS5270,PRUS09512,WUS00006,343.0
IUS5271,PRUS07541,WUS00007,183.0
IUS5272,PRUS09766,WUS00008,98.0
IUS5273,PRUS06015,WUS00009,188.0
IUS5274,PRUS08790,WUS00010,323.0
IUS5275,PRUS01747,WUS00011,329.0
IUS5276,PRUS03431,WUS00012,457.0
IUS5277,PRUS02433,WUS00013,8.0
IUS5278,PRUS05081,WUS00014,372.0
IUS5279,PRUS03963,WUS00015,488.0
IUS5280,PRUS06981,WUS00016,241.0
IUS5281,PRUS09278,WUS00001,188.0
IUS5282,PRUS09785,WUS00002,347.0
IUS5283,PRUS09070,WUS00003,160.0
IUS5284,PRUS06969,WUS00004,131.0
IUS5285,PRUS01142,WUS00005,343.0
IUS5286,PRUS04505,WUS00006,105.0
IUS5287,PRUS08655,WUS00007,313.0
IUS5288,PRUS05847,WUS00008,265.0
IUS5289,PRUS07334,WUS00009,186.0
IUS5290,PRUS00881,WUS00010,321.0
IUS5291,PRUS09051,WUS00011,215.0
IUS5292,PRUS06761,WUS00012,269.0
IUS5293,PRUS02178,WUS00013,274.0
IUS5294,PRUS08326,WUS00014,483.0
IUS5295,PRUS00100,WUS00015,12.0
IUS5296,PRUS07349,WUS00016,91.0
IUS5297,PRUS04564,WUS00001,468.0
IUS5298,PRUS02503,WUS00002,470.0
IUS5299,PRUS04330,WUS00003,102.0
IUS5300,PRUS05956,WUS00004,169.0
IUS5301,PRUS07615,WUS00005,131.0
IUS5302,PRUS00283,WUS00006,193.0
IUS5303,PRUS07942,WUS00007,238.0
IUS5304,PRUS03826,WUS00008,412.0
IUS5305,PRUS06288,WUS00009,85.0
IUS5306,PRUS05275,WUS00010,43.0
IUS5307,PRUS07149,WUS00011,403.0
IUS5308,PRUS09692,WUS00012,352.0
IUS5309,PRUS01904,WUS00013,43.0
IUS5310,PRUS01428,WUS00014,5.0
IUS5311,PRUS04538,WUS00015,474.0
IUS5312,PRUS04057,WUS00016,347.0
IUS5313,PRUS07477,WUS00001,344.0
IUS5314,PRUS01317,WUS00002,224.0
IUS5315,PRUS05008,WUS00003,54.0
IUS5316,PRUS05771,WUS00004,275.0
IUS5317,PRUS06809,WUS00005,197.0
IUS5318,PRUS07543,WUS00006,197.0
IUS5319,PRUS05787,WUS00007,387.0
IUS5320,PRUS07529,WUS00008,475.0
IUS5321,PRUS04842,WUS00009,234.0
IUS5322,PRUS02294,WUS00010,139.0
IUS5323,PRUS05234,WUS00011,315.0
IUS5324,PRUS07871,WUS00012,465.0
IUS5325,PRUS04974,WUS00013,317.0
IUS5326,PRUS03799,WUS00014,325.0
IUS5327,PRUS04439,WUS00015,382.0
IUS5328,PRUS06992,WUS00016,455.0
IUS5329,PRUS04339,WUS00001,494.0
IUS5330,PRUS09968,WUS00002,414.0
IUS5331,PRUS05626,WUS00003,154.0
IUS5332,PRUS06413,WUS00004,129.0
IUS5333,PRUS04771,WUS00005,267.0
IUS5334,PRUS05978,WUS00006,74.0
IUS5335,PRUS04053,WUS00007,480.0
IUS5336,PRUS05919,WUS00008,215.0
IUS5337,PRUS09086,WUS00009,117.0
IUS5338,PRUS07898,WUS00010,86.0
IUS5339,PRUS05387,WUS00011,409.0
IUS5340,PRUS09897,WUS00012,81.0
IUS5341,PRUS04504,WUS00013,116.0
IUS5342,PRUS04297,WUS00014,388.0
IUS5343,PRUS08293,WUS00015,180.0
IUS5344,PRUS02153,WUS00016,455.0
IUS5345,PRUS05717,WUS00001,116.0
IUS5346,PRUS09369,WUS00002,15.0
IUS5347,PRUS07320,WUS00003,182.0
IUS5348,PRUS07009,WUS00004,342.0
IUS5349,PRUS01975,WUS00005,344.0
IUS5350,PRUS08286,WUS00006,207.0
IUS5351,PRUS05181,WUS00007,147.0
IUS5352,PRUS01482,WUS00008,237.0
IUS5353,PRUS03872,WUS00009,185.0
IUS5354,PRUS01592,WUS00010,453.0
IUS5355,PRUS09878,WUS00011,314.0
IUS5356,PRUS07273,WUS00012,433.0
IUS5357,PRUS05352,WUS00013,242.0
IUS5358,PRUS03129,WUS00014,417.0
IUS5359,PRUS01476,WUS00015,264.0
IUS5360,PRUS08275,WUS00016,256.0
IUS5361,PRUS06065,WUS00001,434.0
IUS5362,PRUS01620,WUS00002,318.0
IUS5363,PRUS06618,WUS00003,82.0
IUS5364,PRUS02217,WUS00004,122.0
IUS5365,PRUS08752,WUS00005,162.0
IUS5366,PRUS05425,WUS00006,482.0
IUS5367,PRUS05386,WUS00007,91.0
IUS5368,PRUS04122,WUS00008,43.0
IUS5369,PRUS03175,WUS00009,480.0
IUS5370,PRUS09980,WUS00010,150.0
IUS5371,PRUS05946,WUS00011,251.0
IUS5372,PRUS08063,WUS00012,250.0
IUS5373,PRUS00520,WUS00013,170.0
IUS5374,PRUS07228,WUS00014,128.0
IUS5375,PRUS01233,WUS00015,406.0
IUS5376,PRUS06261,WUS00016,338.0
IUS5377,PRUS00281,WUS00001,257.0
IUS5378,PRUS04152,WUS00002,360.0
IUS5379,PRUS02476,WUS00003,172.0
IUS5380,PRUS09407,WUS00004,399.0
IUS5381,PRUS09424,WUS00005,462.0
IUS5382,PRUS04864,WUS00006,271.0
IUS5383,PRUS09291,WUS00007,65.0
IUS5384,PRUS02288,WUS00008,232.0
IUS5385,PRUS05234,WUS00009,36.0
IUS5386,PRUS07414,WUS00010,333.0
IUS5387,PRUS01271,WUS00011,405.0
IUS5388,PRUS09838,WUS00012,327.0
IUS5389,PRUS07813,WUS00013,203.0
IUS5390,PRUS06560,WUS00014,490.0
IUS5391,PRUS01395,WUS00015,183.0
IUS5392,PRUS05200,WUS00016,17.0
IUS5393,PRUS07500,WUS00001,280.0
IUS5394,PRUS04139,WUS00002,239.0
IUS5395,PRUS04338,WUS00003,222.0
IUS5396,PRUS02825,WUS00004,267.0
IUS5397,PRUS04160,WUS00005,270.0
IUS5398,PRUS06388,WUS00006,415.0
IUS5399,PRUS04446,WUS00007,7.0
IUS5400,PRUS01522,WUS00008,298.0
IUS5401,PRUS05360,WUS00009,346.0
IUS5402,PRUS01404,WUS00010,309.0
IUS5403,PRUS05623,WUS00011,491.0
IUS5404,PRUS04153,WUS00012,426.0
IUS5405,PRUS06278,WUS00013,23.0
IUS5406,PRUS03387,WUS00014,388.0
IUS5407,PRUS04732,WUS00015,366.0
IUS5408,PRUS01347,WUS00016,67.0
IUS5409,PRUS08761,WUS00001,319.0
IUS5410,PRUS08074,WUS00002,432.0
IUS5411,PRUS07578,WUS00003,226.0
IUS5412,PRUS02928,WUS00004,222.0
IUS5413,PRUS07994,WUS00005,240.0
IUS5414,PRUS09086,WUS00006,411.0
IUS5415,PRUS09016,WUS00007,55.0
IUS5416,PRUS04076,WUS00008,497.0
IUS5417,PRUS02319,WUS00009,494.0
IUS5418,PRUS02738,WUS00010,316.0
IUS5419,PRUS03525,WUS00011,18.0
IUS5420,PRUS01650,WUS00012,357.0
IUS5421,PRUS05955,WUS00013,283.0
IUS5422,PRUS02663,WUS00014,108.0
IUS5423,PRUS07408,WUS00015,361.0
IUS5424,PRUS01852,WUS00016,56.0
IUS5425,PRUS07609,WUS00001,195.0
IUS5426,PRUS07145,WUS00002,497.0
IUS5427,PRUS05007,WUS00003,95.0
IUS5428,PRUS07422,WUS00004,438.0
IUS5429,PRUS04406,WUS00005,188.0
IUS5430,PRUS00562,WUS00006,296.0
IUS5431,PRUS00543,WUS00007,234.0
IUS5432,PRUS03305,WUS00008,282.0
IUS5433,PRUS07407,WUS00009,27.0
IUS5434,PRUS07719,WUS00010,357.0
IUS5435,PRUS06915,WUS00011,369.0
IUS5436,PRUS05006,WUS00012,74.0
IUS5437,PRUS08746,WUS00013,289.0
IUS5438,PRUS05896,WUS00014,114.0
IUS5439,PRUS07515,WUS00015,418.0
IUS5440,PRUS09410,WUS00016,40.0
IUS5441,PRUS03001,WUS00001,459.0
IUS5442,PRUS05770,WUS00002,492.0
IUS5443,PRUS00257,WUS00003,179.0
IUS5444,PRUS03454,WUS00004,56.0
IUS5445,PRUS03571,WUS00005,407.0
IUS5446,PRUS02593,WUS00006,439.0
IUS5447,PRUS02690,WUS00007,416.0
IUS5448,PRUS07337,WUS00008,81.0
IUS5449,PRUS05059,WUS00009,418.0
IUS5450,PRUS09964,WUS00010,50.0
IUS5451,PRUS08752,WUS00011,449.0
IUS5452,PRUS05887,WUS00012,62.0
IUS5453,PRUS09646,WUS00013,417.0
IUS5454,PRUS01156,WUS00014,165.0
IUS5455,PRUS06907,WUS00015,221.0
IUS5456,PRUS07910,WUS00016,347.0
IUS5457,PRUS05171,WUS00001,351.0
IUS5458,PRUS02100,WUS00002,85.0
IUS5459,PRUS06848,WUS00003,101.0
IUS5460,PRUS01400,WUS00004,139.0
IUS5461,PRUS08532,WUS00005,403.0
IUS5462,PRUS00866,WUS00006,158.0
IUS5463,PRUS06538,WUS00007,384.0
IUS5464,PRUS06600,WUS00008,427.0
IUS5465,PRUS05180,WUS00009,165.0
IUS5466,PRUS06148,WUS00010,235.0
IUS5467,PRUS05649,WUS00011,349.0
IUS5468,PRUS03223,WUS00012,426.0
IUS5469,PRUS05088,WUS00013,216.0
IUS5470,PRUS00898,WUS00014,451.0
IUS5471,PRUS03056,WUS00015,20.0
IUS5472,PRUS07646,WUS00016,84.0
IUS5473,PRUS02583,WUS00001,299.0
IUS5474,PRUS07269,WUS00002,30.0
IUS5475,PRUS08574,WUS00003,77.0
IUS5476,PRUS01245,WUS00004,219.0
IUS5477,PRUS02062,WUS00005,196.0
IUS5478,PRUS04849,WUS00006,132.0
IUS5479,PRUS03445,WUS00007,345.0
IUS5480,PRUS01502,WUS00008,334.0
IUS5481,PRUS08654,WUS00009,247.0
IUS5482,PRUS09329,WUS00010,391.0
IUS5483,PRUS08507,WUS00011,8.0
IUS5484,PRUS07934,WUS00012,184.0
IUS5485,PRUS01050,WUS00013,445.0
IUS5486,PRUS07351,WUS00014,278.0
IUS5487,PRUS05378,WUS00015,206.0
IUS5488,PRUS01870,WUS00016,331.0
IUS5489,PRUS06566,WUS00001,257.0
IUS5490,PRUS04174,WUS00002,38.0
IUS5491,PRUS09841,WUS00003,363.0
IUS5492,PRUS07035,WUS00004,421.0
IUS5493,PRUS04046,WUS00005,295.0
IUS5494,PRUS09308,WUS00006,156.0
IUS5495,PRUS05239,WUS00007,363.0
IUS5496,PRUS06486,WUS00008,444.0
IUS5497,PRUS09640,WUS00009,333.0
IUS5498,PRUS03006,WUS00010,432.0
IUS5499,PRUS04386,WUS00011,349.0
IUS5500,PRUS04552,WUS00012,299.0
IUS5501,PRUS06706,WUS00013,103.0
IUS5502,PRUS03155,WUS00014,405.0
IUS5503,PRUS00170,WUS00015,468.0
IUS5504,PRUS01772,WUS00016,357.0
IUS5505,PRUS05535,WUS00001,91.0
IUS5506,PRUS03461,WUS00002,405.0
IUS5507,PRUS02091,WUS00003,195.0
IUS5508,PRUS00710,WUS00004,34.0
IUS5509,PRUS06023,WUS00005,260.0
IUS5510,PRUS07554,WUS00006,201.0
IUS5511,PRUS01429,WUS00007,379.0
