Order_Line_ID,Order_ID,Product_ID,Quantity
SOLUS05602,SOUS05446,PRUS01634,12
SOLUS05603,SOUS07652,PRUS06781,16
SOLUS05604,SOUS04960,PRUS01895,3
SOLUS05605,SOUS01757,PRUS02151,13
SOLUS05606,SOUS07954,PRUS00741,16
SOLUS05607,SOUS08322,PRUS06705,1
SOLUS05608,SOUS01664,PRUS01357,13
SOLUS05609,SOUS01917,PRUS01717,17
SOLUS05610,SOUS01653,PRUS07727,4
SOLUS05611,SOUS08521,PRUS02805,17
SOLUS05612,SOUS01543,PRUS06933,4
SOLUS05613,SOUS09381,PRUS09107,14
SOLUS05614,SOUS09049,PRUS01334,4
SOLUS05615,SOUS00689,PRUS01759,15
SOLUS05616,SOUS08855,PRUS05332,6
SOLUS05617,SOUS06971,PRUS03182,5
SOLUS05618,SOUS06667,PRUS00478,18
SOLUS05619,SOUS05112,PRUS02123,1
SOLUS05620,SOUS05101,PRUS00490,4
SOLUS05621,SOUS04164,PRUS06069,17
SOLUS05622,SOUS03612,PRUS07923,13
SOLUS05623,SOUS08300,PRUS07028,20
SOLUS05624,SOUS05211,PRUS07628,4
SOLUS05625,SOUS06927,PRUS00254,10
SOLUS05626,SOUS06754,PRUS08898,18
SOLUS05627,SOUS01263,PRUS09514,18
SOLUS05628,SOUS00351,PRUS05544,7
SOLUS05629,SOUS06470,PRUS04995,10
SOLUS05630,SOUS08381,PRUS06743,17
SOLUS05631,SOUS01654,PRUS00490,3
SOLUS05632,SOUS06553,PRUS02398,14
SOLUS05633,SOUS04489,PRUS07211,2
SOLUS05634,SOUS07152,PRUS07761,1
SOLUS05635,SOUS02660,PRUS03712,20
SOLUS05636,SOUS00213,PRUS00247,18
SOLUS05637,SOUS05408,PRUS00155,4
SOLUS05638,SOUS07375,PRUS03770,4
SOLUS05639,SOUS02716,PRUS01552,3
SOLUS05640,SOUS06517,PRUS08797,4
SOLUS05641,SOUS04176,PRUS05814,16
SOLUS05642,SOUS07504,PRUS02253,2
SOLUS05643,SOUS08414,PRUS05933,3
SOLUS05644,SOUS07578,PRUS02266,17
SOLUS05645,SOUS05475,PRUS04426,3
SOLUS05646,SOUS06331,PRUS07591,6
SOLUS05647,SOUS05311,PRUS00204,2
SOLUS05648,SOUS07804,PRUS06324,1
SOLUS05649,SOUS08414,PRUS02422,4
SOLUS05650,SOUS09594,PRUS04650,14
SOLUS05651,SOUS02786,PRUS08995,17
SOLUS05652,SOUS00633,PRUS03075,5
SOLUS05653,SOUS00172,PRUS08666,3
SOLUS05654,SOUS02338,PRUS03088,1
SOLUS05655,SOUS08517,PRUS04299,10
SOLUS05656,SOUS08447,PRUS09101,17
SOLUS05657,SOUS03525,PRUS06639,5
SOLUS05658,SOUS06400,PRUS09434,2
SOLUS05659,SOUS01415,PRUS06849,17
SOLUS05660,SOUS02519,PRUS02459,2
SOLUS05661,SOUS06874,PRUS04910,13
SOLUS05662,SOUS03299,PRUS05124,10
SOLUS05663,SOUS05293,PRUS01785,20
SOLUS05664,SOUS03361,PRUS01198,12
SOLUS05665,SOUS02008,PRUS04953,4
SOLUS05666,SOUS00844,PRUS04644,8
SOLUS05667,SOUS05178,PRUS09583,10
SOLUS05668,SOUS06362,PRUS08123,4
SOLUS05669,SOUS00642,PRUS09675,7
SOLUS05670,SOUS05479,PRUS03704,12
SOLUS05671,SOUS03858,PRUS00572,2
SOLUS05672,SOUS02150,PRUS04196,8
SOLUS05673,SOUS02529,PRUS03354,9
SOLUS05674,SOUS04136,PRUS05332,19
SOLUS05675,SOUS04300,PRUS01454,4
SOLUS05676,SOUS05863,PRUS02650,12
SOLUS05677,SOUS03516,PRUS00408,10
SOLUS05678,SOUS06380,PRUS05003,4
SOLUS05679,SOUS09699,PRUS05075,3
SOLUS05680,SOUS07428,PRUS04514,8
SOLUS05681,SOUS02951,PRUS05281,8
SOLUS05682,SOUS05564,PRUS04502,17
SOLUS05683,SOUS03608,PRUS05030,7
SOLUS05684,SOUS00277,PRUS09223,18
SOLUS05685,SOUS04345,PRUS06975,9
SOLUS05686,SOUS06061,PRUS07103,15
SOLUS05687,SOUS01553,PRUS07459,8
SOLUS05688,SOUS09906,PRUS03141,11
SOLUS05689,SOUS03376,PRUS06681,19
SOLUS05690,SOUS05360,PRUS06361,8
SOLUS05691,SOUS02056,PRUS09952,19
SOLUS05692,SOUS03109,PRUS00221,12
SOLUS05693,SOUS09683,PRUS01904,11
SOLUS05694,SOUS09030,PRUS07656,14
SOLUS05695,SOUS06765,PRUS07175,5
SOLUS05696,SOUS02550,PRUS02075,8
SOLUS05697,SOUS07491,PRUS01130,4
SOLUS05698,SOUS09482,PRUS04073,7
SOLUS05699,SOUS03540,PRUS05812,7
SOLUS05700,SOUS02813,PRUS09953,2
SOLUS05701,SOUS04017,PRUS07241,10
SOLUS05702,SOUS02020,PRUS03164,11
SOLUS05703,SOUS03230,PRUS09987,9
SOLUS05704,SOUS04138,PRUS06942,3
SOLUS05705,SOUS01518,PRUS05847,10
SOLUS05706,SOUS01504,PRUS00941,14
SOLUS05707,SOUS07143,PRUS05623,13
SOLUS05708,SOUS08387,PRUS05434,8
SOLUS05709,SOUS00448,PRUS05265,15
SOLUS05710,SOUS03660,PRUS02823,2
SOLUS05711,SOUS02036,PRUS01726,9
SOLUS05712,SOUS02914,PRUS09421,10
SOLUS05713,SOUS08739,PRUS01409,9
SOLUS05714,SOUS02800,PRUS01718,20
SOLUS05715,SOUS05019,PRUS07832,14
SOLUS05716,SOUS08138,PRUS09376,1
SOLUS05717,SOUS07956,PRUS07373,7
SOLUS05718,SOUS01532,PRUS08469,1
SOLUS05719,SOUS05061,PRUS07866,18
SOLUS05720,SOUS07398,PRUS08799,19
SOLUS05721,SOUS07927,PRUS03310,19
SOLUS05722,SOUS05891,PRUS02273,11
SOLUS05723,SOUS02094,PRUS04087,19
SOLUS05724,SOUS08153,PRUS04663,14
SOLUS05725,SOUS04565,PRUS01912,10
SOLUS05726,SOUS00189,PRUS05097,19
SOLUS05727,SOUS04648,PRUS02571,3
SOLUS05728,SOUS06469,PRUS08504,3
SOLUS05729,SOUS09463,PRUS07855,17
SOLUS05730,SOUS06532,PRUS06287,9
SOLUS05731,SOUS00728,PRUS00662,16
SOLUS05732,SOUS06218,PRUS02818,3
SOLUS05733,SOUS05162,PRUS04585,5
SOLUS05734,SOUS07926,PRUS06426,4
SOLUS05735,SOUS06953,PRUS05206,15
SOLUS05736,SOUS03515,PRUS01638,17
SOLUS05737,SOUS09695,PRUS04339,4
SOLUS05738,SOUS03177,PRUS08801,9
SOLUS05739,SOUS09849,PRUS05199,2
SOLUS05740,SOUS00751,PRUS04568,15
SOLUS05741,SOUS02994,PRUS00915,9
SOLUS05742,SOUS03136,PRUS05486,19
SOLUS05743,SOUS06781,PRUS07068,12
SOLUS05744,SOUS02237,PRUS09704,2
SOLUS05745,SOUS01714,PRUS02713,2
SOLUS05746,SOUS08100,PRUS03878,15
SOLUS05747,SOUS03837,PRUS02818,13
SOLUS05748,SOUS04986,PRUS07009,11
SOLUS05749,SOUS05320,PRUS02111,18
SOLUS05750,SOUS02458,PRUS03529,8
SOLUS05751,SOUS09604,PRUS06262,3
SOLUS05752,SOUS06136,PRUS08110,13
SOLUS05753,SOUS03424,PRUS08140,15
SOLUS05754,SOUS04652,PRUS02276,18
SOLUS05755,SOUS04103,PRUS03397,11
SOLUS05756,SOUS09059,PRUS04536,15
SOLUS05757,SOUS08182,PRUS00103,4
SOLUS05758,SOUS02638,PRUS01964,3
SOLUS05759,SOUS05947,PRUS00714,7
SOLUS05760,SOUS02436,PRUS00822,4
SOLUS05761,SOUS06128,PRUS02572,15
SOLUS05762,SOUS09563,PRUS04484,20
SOLUS05763,SOUS00627,PRUS03738,1
SOLUS05764,SOUS04353,PRUS09076,7
SOLUS05765,SOUS02517,PRUS01368,5
SOLUS05766,SOUS01182,PRUS06665,15
SOLUS05767,SOUS08571,PRUS04927,12
SOLUS05768,SOUS06297,PRUS01472,13
SOLUS05769,SOUS09795,PRUS00116,1
SOLUS05770,SOUS02086,PRUS01661,9
SOLUS05771,SOUS04690,PRUS05471,20
SOLUS05772,SOUS07095,PRUS08726,7
SOLUS05773,SOUS07482,PRUS04704,4
SOLUS05774,SOUS03645,PRUS07648,6
SOLUS05775,SOUS03971,PRUS03050,9
SOLUS05776,SOUS08024,PRUS02677,3
SOLUS05777,SOUS05602,PRUS03171,1
SOLUS05778,SOUS05215,PRUS03388,11
SOLUS05779,SOUS00613,PRUS03846,17
SOLUS05780,SOUS00035,PRUS06825,4
SOLUS05781,SOUS05822,PRUS05706,20
SOLUS05782,SOUS04736,PRUS02604,11
SOLUS05783,SOUS01668,PRUS09610,18
SOLUS05784,SOUS06210,PRUS02302,20
SOLUS05785,SOUS03003,PRUS07424,1
SOLUS05786,SOUS05520,PRUS01412,13
SOLUS05787,SOUS09449,PRUS00098,13
SOLUS05788,SOUS02042,PRUS01424,1
SOLUS05789,SOUS07236,PRUS01853,8
SOLUS05790,SOUS04152,PRUS00406,6
SOLUS05791,SOUS07738,PRUS03395,10
SOLUS05792,SOUS07048,PRUS09724,9
SOLUS05793,SOUS08340,PRUS05127,13
SOLUS05794,SOUS06530,PRUS04704,5
SOLUS05795,SOUS01011,PRUS08305,10
SOLUS05796,SOUS01680,PRUS09666,12
SOLUS05797,SOUS04398,PRUS01381,7
SOLUS05798,SOUS06601,PRUS06291,12
SOLUS05799,SOUS09686,PRUS01706,12
SOLUS05800,SOUS08151,PRUS07182,14
SOLUS05801,SOUS03493,PRUS04909,18
SOLUS05802,SOUS05140,PRUS06391,9
SOLUS05803,SOUS03687,PRUS05452,10
SOLUS05804,SOUS06919,PRUS07295,17
SOLUS05805,SOUS09974,PRUS00958,4
SOLUS05806,SOUS04102,PRUS01088,2
SOLUS05807,SOUS00462,PRUS03159,11
SOLUS05808,SOUS01929,PRUS02206,18
SOLUS05809,SOUS08931,PRUS06560,12
SOLUS05810,SOUS02637,PRUS03276,19
SOLUS05811,SOUS02018,PRUS08524,10
SOLUS05812,SOUS01386,PRUS07202,8
SOLUS05813,SOUS07744,PRUS03059,16
SOLUS05814,SOUS05186,PRUS03964,2
SOLUS05815,SOUS00019,PRUS08487,7
SOLUS05816,SOUS01285,PRUS08064,4
SOLUS05817,SOUS04853,PRUS09042,15
SOLUS05818,SOUS00198,PRUS09241,1
SOLUS05819,SOUS01327,PRUS01078,10
SOLUS05820,SOUS08008,PRUS09317,8
SOLUS05821,SOUS05919,PRUS00997,15
SOLUS05822,SOUS02256,PRUS06585,8
SOLUS05823,SOUS00437,PRUS02320,7
SOLUS05824,SOUS01771,PRUS04784,15
SOLUS05825,SOUS02488,PRUS08318,17
SOLUS05826,SOUS07208,PRUS00416,4
SOLUS05827,SOUS07798,PRUS08729,13
SOLUS05828,SOUS08704,PRUS08746,5
SOLUS05829,SOUS05540,PRUS05420,20
SOLUS05830,SOUS01531,PRUS09747,10
SOLUS05831,SOUS06584,PRUS06110,6
SOLUS05832,SOUS07818,PRUS00947,7
SOLUS05833,SOUS08375,PRUS08195,17
SOLUS05834,SOUS07276,PRUS01073,16
SOLUS05835,SOUS04514,PRUS02542,14
SOLUS05836,SOUS07817,PRUS01345,15
SOLUS05837,SOUS05445,PRUS02854,17
SOLUS05838,SOUS04133,PRUS08463,9
SOLUS05839,SOUS07101,PRUS00476,4
SOLUS05840,SOUS00121,PRUS04102,14
SOLUS05841,SOUS03250,PRUS05741,5
SOLUS05842,SOUS02974,PRUS03251,4
SOLUS05843,SOUS07115,PRUS03797,11
SOLUS05844,SOUS08222,PRUS07933,10
SOLUS05845,SOUS05103,PRUS00632,18
SOLUS05846,SOUS08560,PRUS01281,11
SOLUS05847,SOUS00372,PRUS02080,15
SOLUS05848,SOUS00061,PRUS03756,1
SOLUS05849,SOUS03963,PRUS06919,4
SOLUS05850,SOUS00060,PRUS08888,13
SOLUS05851,SOUS06951,PRUS07286,8
SOLUS05852,SOUS07481,PRUS00121,12
SOLUS05853,SOUS07762,PRUS07592,6
SOLUS05854,SOUS04487,PRUS08161,16
SOLUS05855,SOUS06933,PRUS08713,15
SOLUS05856,SOUS03906,PRUS01641,10
SOLUS05857,SOUS04561,PRUS04459,2
SOLUS05858,SOUS06446,PRUS01007,15
SOLUS05859,SOUS00411,PRUS06476,10
SOLUS05860,SOUS02640,PRUS08812,14
SOLUS05861,SOUS05212,PRUS06566,11
SOLUS05862,SOUS08701,PRUS03344,15
SOLUS05863,SOUS09568,PRUS04244,14
SOLUS05864,SOUS04454,PRUS04221,16
SOLUS05865,SOUS09916,PRUS06395,10
SOLUS05866,SOUS07120,PRUS01814,11
SOLUS05867,SOUS07770,PRUS06995,15
SOLUS05868,SOUS08977,PRUS03811,6
SOLUS05869,SOUS01309,PRUS09119,12
SOLUS05870,SOUS05513,PRUS07624,16
SOLUS05871,SOUS02322,PRUS05424,19
SOLUS05872,SOUS03326,PRUS01804,20
SOLUS05873,SOUS03040,PRUS04848,2
SOLUS05874,SOUS08604,PRUS05442,17
SOLUS05875,SOUS01923,PRUS07294,4
SOLUS05876,SOUS05190,PRUS00281,15
SOLUS05877,SOUS08301,PRUS06360,17
SOLUS05878,SOUS08053,PRUS07080,15
SOLUS05879,SOUS03774,PRUS07179,12
SOLUS05880,SOUS04918,PRUS01315,20
SOLUS05881,SOUS00618,PRUS07915,7
SOLUS05882,SOUS05679,PRUS07687,19
SOLUS05883,SOUS02824,PRUS02769,11
SOLUS05884,SOUS02483,PRUS00498,10
SOLUS05885,SOUS09011,PRUS09088,5
SOLUS05886,SOUS03913,PRUS00084,16
SOLUS05887,SOUS01696,PRUS06437,8
SOLUS05888,SOUS00481,PRUS02083,6
SOLUS05889,SOUS04356,PRUS01419,1
SOLUS05890,SOUS01503,PRUS04291,17
SOLUS05891,SOUS05546,PRUS09098,1
SOLUS05892,SOUS02280,PRUS01520,10
SOLUS05893,SOUS04196,PRUS06474,10
SOLUS05894,SOUS05431,PRUS09003,8
SOLUS05895,SOUS09680,PRUS01948,2
SOLUS05896,SOUS04280,PRUS01343,1
SOLUS05897,SOUS00920,PRUS06556,2
SOLUS05898,SOUS03671,PRUS03799,17
SOLUS05899,SOUS00692,PRUS09002,4
SOLUS05900,SOUS09367,PRUS05833,9
SOLUS05901,SOUS03931,PRUS04434,17
SOLUS05902,SOUS03332,PRUS05447,6
SOLUS05903,SOUS01428,PRUS01525,19
SOLUS05904,SOUS08311,PRUS00829,18
SOLUS05905,SOUS06584,PRUS07331,17
SOLUS05906,SOUS06470,PRUS09298,8
SOLUS05907,SOUS03140,PRUS09005,17
SOLUS05908,SOUS00174,PRUS07995,11
SOLUS05909,SOUS00680,PRUS01897,8
SOLUS05910,SOUS02226,PRUS02686,2
SOLUS05911,SOUS04260,PRUS09669,10
SOLUS05912,SOUS07663,PRUS09375,13
SOLUS05913,SOUS03717,PRUS03126,11
SOLUS05914,SOUS09747,PRUS01575,11
SOLUS05915,SOUS03902,PRUS00281,13
SOLUS05916,SOUS01530,PRUS07373,3
SOLUS05917,SOUS09003,PRUS05716,6
SOLUS05918,SOUS04502,PRUS07905,12
SOLUS05919,SOUS09263,PRUS03579,9
SOLUS05920,SOUS07101,PRUS07180,5
SOLUS05921,SOUS00529,PRUS07534,12
SOLUS05922,SOUS07203,PRUS09807,4
SOLUS05923,SOUS08694,PRUS01977,19
SOLUS05924,SOUS01928,PRUS00654,12
SOLUS05925,SOUS00183,PRUS06543,8
SOLUS05926,SOUS00647,PRUS03475,17
SOLUS05927,SOUS00936,PRUS01769,9
SOLUS05928,SOUS09889,PRUS03119,14
SOLUS05929,SOUS04212,PRUS07389,13
SOLUS05930,SOUS05479,PRUS02620,18
SOLUS05931,SOUS05577,PRUS06978,6
SOLUS05932,SOUS00601,PRUS01693,9
SOLUS05933,SOUS05479,PRUS03701,17
SOLUS05934,SOUS05861,PRUS07608,10
SOLUS05935,SOUS04628,PRUS01137,20
SOLUS05936,SOUS06004,PRUS04845,3
SOLUS05937,SOUS01315,PRUS05363,7
SOLUS05938,SOUS04165,PRUS01450,18
SOLUS05939,SOUS04314,PRUS05348,15
SOLUS05940,SOUS00793,PRUS00910,4
SOLUS05941,SOUS03218,PRUS09910,15
SOLUS05942,SOUS09772,PRUS02421,20
SOLUS05943,SOUS00028,PRUS07907,19
SOLUS05944,SOUS09703,PRUS09498,5
SOLUS05945,SOUS08042,PRUS07695,7
SOLUS05946,SOUS05951,PRUS08543,10
SOLUS05947,SOUS06292,PRUS02990,18
SOLUS05948,SOUS05463,PRUS04109,11
SOLUS05949,SOUS06774,PRUS02068,18
SOLUS05950,SOUS06247,PRUS00847,8
SOLUS05951,SOUS00437,PRUS05151,19
SOLUS05952,SOUS03173,PRUS05560,15
SOLUS05953,SOUS02100,PRUS06264,15
SOLUS05954,SOUS08682,PRUS05426,9
SOLUS05955,SOUS02098,PRUS01961,6
SOLUS05956,SOUS02907,PRUS08373,12
SOLUS05957,SOUS02220,PRUS03851,9
SOLUS05958,SOUS09658,PRUS05295,5
SOLUS05959,SOUS01055,PRUS01214,2
SOLUS05960,SOUS08291,PRUS02103,9
SOLUS05961,SOUS01894,PRUS03292,15
SOLUS05962,SOUS03285,PRUS09595,5
SOLUS05963,SOUS04938,PRUS02251,9
SOLUS05964,SOUS08971,PRUS04152,7
SOLUS05965,SOUS06164,PRUS00646,10
SOLUS05966,SOUS01633,PRUS06550,13
SOLUS05967,SOUS07943,PRUS01529,19
SOLUS05968,SOUS04726,PRUS02910,15
SOLUS05969,SOUS05805,PRUS09695,20
SOLUS05970,SOUS00032,PRUS09485,19
SOLUS05971,SOUS07797,PRUS09316,10
SOLUS05972,SOUS01996,PRUS06624,7
SOLUS05973,SOUS06663,PRUS07762,19
SOLUS05974,SOUS03616,PRUS06587,16
SOLUS05975,SOUS06792,PRUS06214,15
SOLUS05976,SOUS09682,PRUS01852,6
SOLUS05977,SOUS09336,PRUS05119,4
SOLUS05978,SOUS01548,PRUS09822,2
SOLUS05979,SOUS07920,PRUS01686,12
SOLUS05980,SOUS01647,PRUS02278,6
SOLUS05981,SOUS08380,PRUS01281,8
SOLUS05982,SOUS07998,PRUS05975,17
SOLUS05983,SOUS00992,PRUS00825,11
SOLUS05984,SOUS09034,PRUS03784,4
SOLUS05985,SOUS01299,PRUS08522,11
SOLUS05986,SOUS00275,PRUS03387,12
SOLUS05987,SOUS06571,PRUS04791,1
SOLUS05988,SOUS01336,PRUS05868,19
SOLUS05989,SOUS06550,PRUS04247,13
SOLUS05990,SOUS07854,PRUS00756,2
SOLUS05991,SOUS03040,PRUS08822,5
SOLUS05992,SOUS01167,PRUS01648,7
SOLUS05993,SOUS07212,PRUS04863,20
SOLUS05994,SOUS02262,PRUS01159,14
SOLUS05995,SOUS03034,PRUS05113,14
SOLUS05996,SOUS03569,PRUS05564,3
SOLUS05997,SOUS00836,PRUS02747,7
SOLUS05998,SOUS00776,PRUS05905,19
SOLUS05999,SOUS04721,PRUS01231,7
SOLUS06000,SOUS08202,PRUS04122,17
SOLUS06001,SOUS01334,PRUS01837,20
SOLUS06002,SOUS05379,PRUS08076,14
SOLUS06003,SOUS04252,PRUS06529,12
SOLUS06004,SOUS03110,PRUS03834,17
SOLUS06005,SOUS01930,PRUS04188,2
SOLUS06006,SOUS01209,PRUS01967,8
SOLUS06007,SOUS09989,PRUS07238,11
SOLUS06008,SOUS03427,PRUS02835,18
SOLUS06009,SOUS06314,PRUS08632,4
SOLUS06010,SOUS07639,PRUS08348,8
SOLUS06011,SOUS04357,PRUS05639,7
SOLUS06012,SOUS04452,PRUS04421,4
SOLUS06013,SOUS03969,PRUS05998,13
SOLUS06014,SOUS06298,PRUS01664,6
SOLUS06015,SOUS04639,PRUS03459,6
SOLUS06016,SOUS06854,PRUS00224,1
SOLUS06017,SOUS08185,PRUS07537,19
SOLUS06018,SOUS02416,PRUS03900,19
SOLUS06019,SOUS02440,PRUS03181,4
SOLUS06020,SOUS04488,PRUS03739,19
SOLUS06021,SOUS04850,PRUS09274,16
SOLUS06022,SOUS00481,PRUS05689,9
SOLUS06023,SOUS08109,PRUS07294,7
SOLUS06024,SOUS09333,PRUS05880,12
SOLUS06025,SOUS08557,PRUS06859,8
SOLUS06026,SOUS05171,PRUS08301,17
SOLUS06027,SOUS02014,PRUS07148,7
SOLUS06028,SOUS01203,PRUS00735,3
SOLUS06029,SOUS09479,PRUS09398,3
SOLUS06030,SOUS09275,PRUS06875,6
SOLUS06031,SOUS06305,PRUS02099,5
SOLUS06032,SOUS03825,PRUS00129,5
SOLUS06033,SOUS09482,PRUS03919,20
SOLUS06034,SOUS02164,PRUS05806,4
SOLUS06035,SOUS06865,PRUS07420,10
SOLUS06036,SOUS04427,PRUS04706,10
SOLUS06037,SOUS00071,PRUS01983,17
SOLUS06038,SOUS02339,PRUS01292,19
SOLUS06039,SOUS09843,PRUS02426,5
SOLUS06040,SOUS03846,PRUS08912,2
SOLUS06041,SOUS01298,PRUS05382,17
SOLUS06042,SOUS02251,PRUS07405,3
SOLUS06043,SOUS09198,PRUS03201,6
SOLUS06044,SOUS02529,PRUS01558,13
SOLUS06045,SOUS07459,PRUS00001,18
SOLUS06046,SOUS05212,PRUS02340,2
SOLUS06047,SOUS08036,PRUS00844,3
SOLUS06048,SOUS01462,PRUS01713,17
SOLUS06049,SOUS08210,PRUS08887,8
SOLUS06050,SOUS02360,PRUS05144,8
SOLUS06051,SOUS00302,PRUS07996,5
SOLUS06052,SOUS01787,PRUS01192,14
SOLUS06053,SOUS02691,PRUS07011,20
SOLUS06054,SOUS02421,PRUS07427,4
SOLUS06055,SOUS01411,PRUS04530,18
SOLUS06056,SOUS07863,PRUS01201,1
SOLUS06057,SOUS06611,PRUS03046,2
SOLUS06058,SOUS04212,PRUS08125,4
SOLUS06059,SOUS01845,PRUS08011,10
SOLUS06060,SOUS01631,PRUS09430,13
SOLUS06061,SOUS02082,PRUS05118,13
SOLUS06062,SOUS01619,PRUS01110,8
SOLUS06063,SOUS05339,PRUS05439,10
SOLUS06064,SOUS02425,PRUS08321,3
SOLUS06065,SOUS03237,PRUS05400,4
SOLUS06066,SOUS04903,PRUS08411,5
SOLUS06067,SOUS05123,PRUS00994,11
SOLUS06068,SOUS09716,PRUS00470,12
SOLUS06069,SOUS00758,PRUS06489,17
SOLUS06070,SOUS00437,PRUS06225,4
SOLUS06071,SOUS03468,PRUS03707,16
SOLUS06072,SOUS02358,PRUS01933,11
SOLUS06073,SOUS01883,PRUS07103,1
SOLUS06074,SOUS04093,PRUS03110,6
SOLUS06075,SOUS06790,PRUS05986,5
SOLUS06076,SOUS07672,PRUS09847,10
SOLUS06077,SOUS08426,PRUS09919,14
SOLUS06078,SOUS00852,PRUS00433,8
SOLUS06079,SOUS06563,PRUS01383,6
SOLUS06080,SOUS02522,PRUS01130,18
SOLUS06081,SOUS02931,PRUS06015,5
SOLUS06082,SOUS02324,PRUS08888,16
SOLUS06083,SOUS01054,PRUS01353,1
SOLUS06084,SOUS08844,PRUS01135,14
SOLUS06085,SOUS06131,PRUS08516,1
SOLUS06086,SOUS07954,PRUS09876,8
SOLUS06087,SOUS09730,PRUS09178,8
SOLUS06088,SOUS06551,PRUS08988,6
SOLUS06089,SOUS02835,PRUS04694,1
SOLUS06090,SOUS01910,PRUS05161,13
SOLUS06091,SOUS07163,PRUS08968,4
SOLUS06092,SOUS08881,PRUS05100,6
SOLUS06093,SOUS02967,PRUS03023,16
SOLUS06094,SOUS01801,PRUS01810,4
SOLUS06095,SOUS04677,PRUS09893,7
SOLUS06096,SOUS06139,PRUS09058,10
SOLUS06097,SOUS00411,PRUS06949,17
SOLUS06098,SOUS06242,PRUS00586,3
SOLUS06099,SOUS01147,PRUS07719,20
SOLUS06100,SOUS09149,PRUS03237,13
SOLUS06101,SOUS01410,PRUS06917,6
SOLUS06102,SOUS03627,PRUS05333,13
SOLUS06103,SOUS00534,PRUS01962,2
SOLUS06104,SOUS04831,PRUS01669,7
SOLUS06105,SOUS01261,PRUS09360,17
SOLUS06106,SOUS02618,PRUS00384,8
SOLUS06107,SOUS08889,PRUS08115,12
SOLUS06108,SOUS04436,PRUS06523,4
SOLUS06109,SOUS03050,PRUS03581,7
SOLUS06110,SOUS06601,PRUS05398,15
SOLUS06111,SOUS05329,PRUS04338,4
SOLUS06112,SOUS07510,PRUS04109,6
SOLUS06113,SOUS08433,PRUS07666,20
SOLUS06114,SOUS05252,PRUS04221,19
SOLUS06115,SOUS05367,PRUS05613,1
SOLUS06116,SOUS01379,PRUS02258,5
SOLUS06117,SOUS08340,PRUS04789,10
SOLUS06118,SOUS03522,PRUS09840,7
SOLUS06119,SOUS09016,PRUS06092,11
SOLUS06120,SOUS05433,PRUS01131,8
SOLUS06121,SOUS02138,PRUS01279,5
SOLUS06122,SOUS05985,PRUS01218,15
SOLUS06123,SOUS04178,PRUS00761,19
SOLUS06124,SOUS05922,PRUS06490,9
SOLUS06125,SOUS05478,PRUS02348,14
SOLUS06126,SOUS03697,PRUS07936,4
SOLUS06127,SOUS00327,PRUS05187,13
SOLUS06128,SOUS03862,PRUS02180,4
SOLUS06129,SOUS02574,PRUS04984,20
SOLUS06130,SOUS05395,PRUS06101,9
SOLUS06131,SOUS02390,PRUS06210,17
SOLUS06132,SOUS07071,PRUS08757,15
SOLUS06133,SOUS00165,PRUS01664,16
SOLUS06134,SOUS05739,PRUS09047,4
SOLUS06135,SOUS01369,PRUS06167,14
SOLUS06136,SOUS04679,PRUS01035,12
SOLUS06137,SOUS03139,PRUS09079,16
SOLUS06138,SOUS04793,PRUS09184,16
SOLUS06139,SOUS00890,PRUS02651,16
SOLUS06140,SOUS01903,PRUS07699,4
SOLUS06141,SOUS02358,PRUS09250,4
SOLUS06142,SOUS08620,PRUS07310,11
SOLUS06143,SOUS07332,PRUS07109,15
SOLUS06144,SOUS05158,PRUS07321,11
SOLUS06145,SOUS02556,PRUS02992,4
SOLUS06146,SOUS05252,PRUS05794,18
SOLUS06147,SOUS04264,PRUS05412,19
SOLUS06148,SOUS09543,PRUS01598,17
SOLUS06149,SOUS05070,PRUS02152,12
SOLUS06150,SOUS01681,PRUS08577,15
SOLUS06151,SOUS07465,PRUS04633,15
SOLUS06152,SOUS09270,PRUS03975,11
SOLUS06153,SOUS06295,PRUS09376,5
SOLUS06154,SOUS07236,PRUS00009,10
SOLUS06155,SOUS06514,PRUS03300,9
SOLUS06156,SOUS00085,PRUS08441,14
SOLUS06157,SOUS00324,PRUS08798,18
SOLUS06158,SOUS02009,PRUS06196,8
SOLUS06159,SOUS04604,PRUS08766,8
SOLUS06160,SOUS06092,PRUS02542,1
SOLUS06161,SOUS06671,PRUS07848,18
SOLUS06162,SOUS01478,PRUS03304,12
SOLUS06163,SOUS08094,PRUS09530,14
SOLUS06164,SOUS02755,PRUS02631,10
SOLUS06165,SOUS04102,PRUS07244,13
SOLUS06166,SOUS08220,PRUS00059,12
SOLUS06167,SOUS08551,PRUS03846,12
SOLUS06168,SOUS07746,PRUS07104,4
SOLUS06169,SOUS06854,PRUS08975,9
SOLUS06170,SOUS00003,PRUS02504,9
SOLUS06171,SOUS09052,PRUS02931,12
SOLUS06172,SOUS01458,PRUS04040,13
SOLUS06173,SOUS09660,PRUS00163,18
SOLUS06174,SOUS06356,PRUS06236,15
SOLUS06175,SOUS07222,PRUS03847,8
SOLUS06176,SOUS00597,PRUS08453,6
SOLUS06177,SOUS04208,PRUS02321,4
SOLUS06178,SOUS01471,PRUS09409,16
SOLUS06179,SOUS06011,PRUS02043,7
SOLUS06180,SOUS09317,PRUS01575,17
SOLUS06181,SOUS02053,PRUS00882,11
SOLUS06182,SOUS06618,PRUS04965,4
SOLUS06183,SOUS08647,PRUS05008,5
